"id","c_date","campaign_name","category","campaign_id","impressions","mark_spent","clicks","leads","orders","revenue"
339,"2021-01-31","facebook_lal","social",544756,18689722,229512,31683,1338,178,2096024
340,"2021-01-31","instagram_blogger","influencer",374754,16309165,117024,11212,1546,8,205610
341,"2021-01-31","banner_partner","media",39889,4810678,569545,20273,492,30,289572
342,"2021-02-01","facebook_tier1","social",349043,11216589,136435,3037,62,108,760667
343,"2021-02-01","facebOOK_tier2","social",348934,11183268,1332666,1032,1436,103,548296
344,"2021-02-01","google_hot","search",89459845,5692844,173116,29830,3113,77,1081417
345,"2021-02-01","google_wide","search",127823,8858128,742253,33068,7553,61,2648257
346,"2021-02-01","youtube_blogger","influencer",10934,12920953,253379,4712,788,32,3312957
347,"2021-02-01","instagram_tier1","social",9034945,5957150,436577,15845,5734,420,1800552
348,"2021-02-01","instagram_tier2","social",983498,1961166,69091,28729,806,178,620622
349,"2021-02-01","facebook_retargeting","social",4387490,19069085,1148089,38624,4013,284,978030
350,"2021-02-01","facebook_lal","social",544756,7982512,339232,18050,1955,86,724817
351,"2021-02-01","instagram_blogger","influencer",374754,22670926,182312,65310,323,39,308435
352,"2021-02-01","banner_partner","media",39889,20128915,431828,36516,2411,8,1224565
353,"2021-02-02","facebook_tier1","social",349043,8922376,446363,16544,238,58,1031463
354,"2021-02-02","facebOOK_tier2","social",348934,9835078,240808,66590,1261,262,763989
355,"2021-02-02","google_hot","search",89459845,8550005,300574,43490,3081,39,1492111
356,"2021-02-02","google_wide","search",127823,21235530,1208340,126846,828,78,1254093
357,"2021-02-02","youtube_blogger","influencer",10934,11675259,138766,24713,8720,79,863617
358,"2021-02-02","instagram_tier1","social",9034945,5840155,588737,73266,100,28,538030
359,"2021-02-02","instagram_tier2","social",983498,10004987,259313,11732,1443,133,61063
360,"2021-02-02","facebook_retargeting","social",4387490,8744754,137264,74788,3480,496,763124
361,"2021-02-02","facebook_lal","social",544756,17258298,28768,68608,3628,104,347026
362,"2021-02-02","instagram_blogger","influencer",374754,15345165,1158485,274784,1378,135,3436863
363,"2021-02-02","banner_partner","media",39889,13069798,217252,24393,705,177,1119496
364,"2021-02-03","facebook_tier1","social",349043,6285585,185892,151877,804,66,2277280
365,"2021-02-03","facebOOK_tier2","social",348934,3206643,273438,2090,1831,81,1968906
366,"2021-02-03","google_hot","search",89459845,10993029,363598,30541,528,333,722869
367,"2021-02-03","google_wide","search",127823,17106934,242080,7323,1075,174,1064537
368,"2021-02-03","youtube_blogger","influencer",10934,10228992,31393,115266,11775,153,289550
369,"2021-02-03","instagram_tier1","social",9034945,8656387,660618,70824,570,86,683970
370,"2021-02-03","instagram_tier2","social",983498,21538331,186676,93717,1368,142,673430
371,"2021-02-03","facebook_retargeting","social",4387490,10248249,564485,95797,457,6,164195
372,"2021-02-03","facebook_lal","social",544756,6726017,141999,61131,97,69,122815
373,"2021-02-03","instagram_blogger","influencer",374754,5878425,265065,151793,1073,476,516012
374,"2021-02-03","banner_partner","media",39889,12504245,171750,299018,529,89,1442640
375,"2021-02-04","facebook_tier1","social",349043,4226069,143912,40337,275,26,1061364
376,"2021-02-04","facebOOK_tier2","social",348934,20965220,27060,52170,364,201,717248
377,"2021-02-04","google_hot","search",89459845,12629275,445210,12881,2175,35,1725559
378,"2021-02-04","google_wide","search",127823,12100314,21835,79975,5970,30,379466
379,"2021-02-04","youtube_blogger","influencer",10934,10052950,539445,86678,2075,1,747736
380,"2021-02-04","instagram_tier1","social",9034945,20565051,42021,80131,10526,79,1269141
381,"2021-02-04","instagram_tier2","social",983498,10169621,340069,32789,2564,219,1149539
382,"2021-02-04","facebook_retargeting","social",4387490,12136076,337289,108021,1601,261,2006940
383,"2021-02-04","facebook_lal","social",544756,9855019,226799,38162,3352,11,1273611
384,"2021-02-04","instagram_blogger","influencer",374754,15514223,115788,305796,3517,147,265402
385,"2021-02-04","banner_partner","media",39889,10591157,1272710,26489,23,12,780683
386,"2021-02-05","facebook_tier1","social",349043,11844153,225739,20295,658,186,365256
387,"2021-02-05","facebOOK_tier2","social",348934,15963347,197195,2864,1406,218,599329
388,"2021-02-05","google_hot","search",89459845,5808529,311928,2810,2928,28,3949244
389,"2021-02-05","google_wide","search",127823,3023788,1456113,24161,3155,173,450905
390,"2021-02-05","youtube_blogger","influencer",10934,10563093,73834,267380,5089,50,132189
391,"2021-02-05","instagram_tier1","social",9034945,9870296,364257,23539,10355,427,888725
392,"2021-02-05","instagram_tier2","social",983498,11065864,18561,10485,527,80,1688282
393,"2021-02-05","facebook_retargeting","social",4387490,23891625,261911,41482,38,63,950605
394,"2021-02-05","facebook_lal","social",544756,11675907,250492,26642,1584,463,609318
395,"2021-02-05","instagram_blogger","influencer",374754,22219490,262807,75100,686,79,2895916
396,"2021-02-05","banner_partner","media",39889,7793373,321416,31814,1176,33,923072
397,"2021-02-06","facebook_tier1","social",349043,9069053,324539,15007,629,103,793315
398,"2021-02-06","facebOOK_tier2","social",348934,12714444,20245,21791,4419,30,315252
399,"2021-02-06","google_hot","search",89459845,17364802,702702,42382,2361,88,266158
400,"2021-02-06","google_wide","search",127823,6262672,390760,172145,1322,145,611440
401,"2021-02-06","youtube_blogger","influencer",10934,14062592,147707,25586,1428,185,2266872
402,"2021-02-06","instagram_tier1","social",9034945,7833285,257205,20120,2006,97,1075295
403,"2021-02-06","instagram_tier2","social",983498,7993571,342745,62100,786,89,1014771
404,"2021-02-06","facebook_retargeting","social",4387490,2287621,337629,22684,778,111,1156459
405,"2021-02-06","facebook_lal","social",544756,3756283,185981,31300,1014,136,623123
406,"2021-02-06","instagram_blogger","influencer",374754,10254398,5508,210025,1128,98,391020
407,"2021-02-06","banner_partner","media",39889,9854178,209433,27928,5863,412,2311444
408,"2021-02-07","facebook_tier1","social",349043,11134590,259920,142972,3386,62,1383228
409,"2021-02-07","facebOOK_tier2","social",348934,8163890,685361,23120,2169,91,1967094
410,"2021-02-07","google_hot","search",89459845,10289176,173460,128538,2003,190,1024592
411,"2021-02-07","google_wide","search",127823,9546975,327442,16390,1405,72,1583503
412,"2021-02-07","youtube_blogger","influencer",10934,10757455,375917,3451,5111,78,1700644
413,"2021-02-07","instagram_tier1","social",9034945,19519943,293560,71179,452,340,404223
414,"2021-02-07","instagram_tier2","social",983498,6869554,715971,156234,1063,254,150037
415,"2021-02-07","facebook_retargeting","social",4387490,16040469,471966,8819,507,261,1440984
416,"2021-02-07","facebook_lal","social",544756,9329683,159956,13238,454,497,1250035
417,"2021-02-07","instagram_blogger","influencer",374754,8373527,217438,287982,4486,163,340626
418,"2021-02-07","banner_partner","media",39889,9280648,1377377,40719,1156,3,1548774
419,"2021-02-08","facebook_tier1","social",349043,9891924,425454,136351,2600,36,319809
420,"2021-02-08","facebOOK_tier2","social",348934,3820304,194182,8238,1323,388,328094
421,"2021-02-08","google_hot","search",89459845,10321121,284329,314172,1979,179,1869579
422,"2021-02-08","google_wide","search",127823,11700777,43797,52991,2170,289,188062
423,"2021-02-08","youtube_blogger","influencer",10934,8534790,518565,16508,339,154,528547
424,"2021-02-08","instagram_tier1","social",9034945,9476426,1308380,17575,1117,96,369739
425,"2021-02-08","instagram_tier2","social",983498,8205571,268478,96181,507,31,426995
426,"2021-02-08","facebook_retargeting","social",4387490,13897317,156529,33785,61,137,904102
427,"2021-02-08","facebook_lal","social",544756,16396763,162417,50200,1569,18,524234
428,"2021-02-08","instagram_blogger","influencer",374754,8114073,32234,14693,2415,66,1264586
429,"2021-02-08","banner_partner","media",39889,11209999,984007,72461,786,86,1320587
430,"2021-02-09","facebook_tier1","social",349043,22315302,77624,27158,4316,334,1139279
431,"2021-02-09","facebOOK_tier2","social",348934,18555933,310426,12185,4950,89,124952
432,"2021-02-09","google_hot","search",89459845,18297370,234206,70836,674,223,305066
433,"2021-02-09","google_wide","search",127823,8359917,263612,144956,256,219,1832006
434,"2021-02-09","youtube_blogger","influencer",10934,11677969,27972,93664,21,187,756299
435,"2021-02-09","instagram_tier1","social",9034945,15023650,265985,148568,1319,194,678684
436,"2021-02-09","instagram_tier2","social",983498,9034923,507147,20890,2574,64,3867679
437,"2021-02-09","facebook_retargeting","social",4387490,12679498,394821,120362,7051,283,624377
438,"2021-02-09","facebook_lal","social",544756,20234595,331858,282824,470,184,3263988
439,"2021-02-09","instagram_blogger","influencer",374754,6014245,37405,31766,630,103,816311
440,"2021-02-09","banner_partner","media",39889,3495611,443191,5142,508,56,672084
441,"2021-02-10","facebook_tier1","social",349043,21795482,466094,148296,1590,453,759253
442,"2021-02-10","facebOOK_tier2","social",348934,3910695,85468,8965,934,93,1092782
443,"2021-02-10","google_hot","search",89459845,8911092,274134,213432,539,493,1408528
444,"2021-02-10","google_wide","search",127823,11408086,540754,5414,11507,152,1084097
445,"2021-02-10","youtube_blogger","influencer",10934,8805484,134709,205102,498,453,283630
446,"2021-02-10","instagram_tier1","social",9034945,1707606,36993,7111,2842,194,634239
447,"2021-02-10","instagram_tier2","social",983498,2068749,174541,69987,7858,42,499265
448,"2021-02-10","facebook_retargeting","social",4387490,12907997,105406,37103,2875,91,1019272
449,"2021-02-10","facebook_lal","social",544756,15828661,579956,61975,584,29,341905
450,"2021-02-10","instagram_blogger","influencer",374754,7953534,194916,62009,323,30,797874
451,"2021-02-10","banner_partner","media",39889,6110710,1279883,21033,3215,90,321581
452,"2021-02-11","facebook_tier1","social",349043,2224879,256295,39779,5744,161,251233
453,"2021-02-11","facebOOK_tier2","social",348934,10257590,61633,71075,219,173,42073
454,"2021-02-11","google_hot","search",89459845,19011158,1168,28935,1722,257,697126
455,"2021-02-11","google_wide","search",127823,4645788,745400,31314,1106,96,330007
456,"2021-02-11","youtube_blogger","influencer",10934,8549870,633334,54110,1469,93,482521
457,"2021-02-11","instagram_tier1","social",9034945,11141116,413419,95433,187,284,26575
458,"2021-02-11","instagram_tier2","social",983498,15971553,69354,43290,2582,137,785659
459,"2021-02-11","facebook_retargeting","social",4387490,4747120,17391,21233,1143,173,705723
460,"2021-02-11","facebook_lal","social",544756,9719396,1538277,21760,9602,313,512357
461,"2021-02-11","instagram_blogger","influencer",374754,22767612,1606533,462,4450,72,870213
462,"2021-02-11","banner_partner","media",39889,5440983,319325,23247,992,87,2984586
463,"2021-02-12","facebook_tier1","social",349043,9359736,291484,8518,1302,71,159432
464,"2021-02-12","facebOOK_tier2","social",348934,19741525,328803,156131,2349,13,107606
465,"2021-02-12","google_hot","search",89459845,9365662,365951,83743,446,86,1984371
466,"2021-02-12","google_wide","search",127823,3199659,437969,12663,1962,279,958312
467,"2021-02-12","youtube_blogger","influencer",10934,18347761,403951,99313,559,156,1224445
468,"2021-02-12","instagram_tier1","social",9034945,10109607,403038,46948,6473,107,536115
469,"2021-02-12","instagram_tier2","social",983498,8558556,94018,22980,437,101,1449638
470,"2021-02-12","facebook_retargeting","social",4387490,3724915,31271,99517,2388,17,415270
471,"2021-02-12","facebook_lal","social",544756,9313147,21464,64532,1738,49,651989
472,"2021-02-12","instagram_blogger","influencer",374754,21741814,24617,24772,2197,42,409014
473,"2021-02-12","banner_partner","media",39889,6215162,339482,13868,793,44,552328
474,"2021-02-13","facebook_tier1","social",349043,8295436,1562975,28068,8024,234,850634
475,"2021-02-13","facebOOK_tier2","social",348934,15588802,289054,40735,3305,97,5927
476,"2021-02-13","google_hot","search",89459845,6482687,17170,52807,4449,112,144616
477,"2021-02-13","google_wide","search",127823,11339895,149579,205242,336,65,881163
478,"2021-02-13","youtube_blogger","influencer",10934,18709362,587006,13062,138,5,541392
479,"2021-02-13","instagram_tier1","social",9034945,20032530,410319,61917,196,59,2576899
480,"2021-02-13","instagram_tier2","social",983498,18329322,169333,23218,911,189,1855968
481,"2021-02-13","facebook_retargeting","social",4387490,3624331,261488,83602,1403,428,1082057
482,"2021-02-13","facebook_lal","social",544756,17057449,569429,147930,1076,83,550258
483,"2021-02-13","instagram_blogger","influencer",374754,10410673,436547,5924,1836,131,1461429
484,"2021-02-13","banner_partner","media",39889,4665099,143258,19518,325,164,2341877
485,"2021-02-14","facebook_tier1","social",349043,9152445,143623,1008,310,51,1219605
486,"2021-02-14","facebOOK_tier2","social",348934,24090240,13094,30126,10625,173,233090
487,"2021-02-14","google_hot","search",89459845,8926815,103048,4764,1373,67,135884
488,"2021-02-14","google_wide","search",127823,6049044,30842,41787,1698,131,542745
489,"2021-02-14","youtube_blogger","influencer",10934,10652751,310157,83786,993,115,3810702
490,"2021-02-14","instagram_tier1","social",9034945,9868484,308406,22151,4961,68,773245
491,"2021-02-14","instagram_tier2","social",983498,9857392,259718,120536,4833,18,271710
492,"2021-02-14","facebook_retargeting","social",4387490,11630208,209040,12439,55,38,43107
493,"2021-02-14","facebook_lal","social",544756,4216784,266635,2879,1036,166,1822122
494,"2021-02-14","instagram_blogger","influencer",374754,17644182,286797,8157,1771,40,1165999
495,"2021-02-14","banner_partner","media",39889,3093434,294859,63396,157,155,3427595
496,"2021-02-15","facebook_tier1","social",349043,21147525,363581,57198,5687,408,1156486
497,"2021-02-15","facebOOK_tier2","social",348934,8384838,294863,70968,540,20,2244140
498,"2021-02-15","google_hot","search",89459845,11955318,13034,309444,689,262,704356
499,"2021-02-15","google_wide","search",127823,11397145,670912,315039,3752,80,19718
500,"2021-02-15","youtube_blogger","influencer",10934,17794743,877445,78960,951,241,664540
501,"2021-02-15","instagram_tier1","social",9034945,10329721,162446,60322,10740,456,626934
502,"2021-02-15","instagram_tier2","social",983498,10219548,50018,54794,4316,445,922699
503,"2021-02-15","facebook_retargeting","social",4387490,3354785,133691,155699,2754,110,121996
504,"2021-02-15","facebook_lal","social",544756,12784513,622572,94866,246,366,25414
505,"2021-02-15","instagram_blogger","influencer",374754,11372487,847630,26851,229,172,359544
506,"2021-02-15","banner_partner","media",39889,19901526,1443958,11071,2148,118,2585634
